patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
7_lead_LI,0,120,347.4367,346.6667,343.3333,0.05503416,0.6846763,3.516192,9.166667,7.418501,4.607477,0,303,,5,21.95059,108.3782,10.97091,8.710671,1.26,150.0103,5,-1.019608,0.9427609,1.382751,1.064472
7_lead_LI,10,130,347.9845,346.6667,343.3333,0.05644272,0.5117798,3.230188,10,7.512837,5.044249,0,301,,5,24.13364,109.3667,10.4622,9.597175,1.09,153.5597,5,-1.019608,0.9666667,1.428396,1.078106
7_lead_LI,20,140,350.2111,350,343.3333,0.07869924,2.690409,23.62542,13.33333,8.871259,7.667369,0.006688963,300,,5,26.7127,99.91691,34.86371,19.3744,1.8,180.8677,5,-1.130952,1.014851,1.477292,1.090262
7_lead_LI,30,150,351.3531,350,343.3333,0.07538886,2.603557,23.97667,10,8.682676,7.583239,0.006622517,303,,5,23.26263,107.6876,20.23527,18.88085,1.07,170.0664,5,-1.366279,1.165123,1.462372,1.096148
7_lead_LI,40,160,351.863,353.3333,343.3333,0.07311789,2.384257,22.81945,10,8.5509,7.323685,0.006060606,331,0.9595473,5,25.32722,97.2963,25.70028,18.37194,1.4,166.6957,5,-1.321549,1.148459,1.489925,1.142543
7_lead_LI,50,170,353.9286,353.3333,350,0.08515044,1.989831,15.79309,13.33333,9.2277,7.440198,0.005970149,336,0.9604049,5,31.86508,115.3787,30.39938,20.74329,1.47,198.3864,5,-1.338384,1.186667,1.527942,1.112588
7_lead_LI,60,180,356.0279,353.3333,350,0.08594383,1.781251,13.94987,10,9.270589,7.513751,0.006006006,334,0.9606286,5,32.02224,122.5462,22.55165,22.19843,1.02,199.3185,5,-1.527778,1.341463,1.548384,1.105515
7_lead_LI,70,190,358.2831,356.6667,350,0.08690583,1.694539,12.23341,13.33333,9.32233,7.703816,0.006042296,332,0.9605997,5,32.16584,109.1496,35.75514,22.82409,1.57,199.8946,5,-1.462418,1.270492,1.618976,1.151966
7_lead_LI,80,200,360.141,360,350,0.09526626,1.321142,9.511416,13.33333,9.760444,7.769837,0.006060606,331,0.9603327,5,39.42728,140.4225,22.13977,23.19756,0.95,225.1871,5,-1.40264,1.24,1.593697,1.126239
7_lead_LI,90,210,361.0909,360,373.3333,0.1049191,1.02458,7.667714,16.66667,10.243,7.81844,0.006079027,330,0.9595752,5,57.25032,157.1877,24.66616,22.4511,1.1,261.5553,5,-1.512945,1.343669,1.608482,1.124998
7_lead_LI,100,220,362.7134,363.3333,370,0.09784762,0.9162368,8.027633,16.66667,9.891796,8.102302,0.006116208,328,0.9696182,5,46.63176,126.0152,33.14704,25.48987,1.3,231.2839,5,-1.545307,1.325459,1.711829,1.159641
7_lead_LI,110,230,364.4343,366.6667,370,0.08849115,0.8466126,8.844969,13.33333,9.406973,8.287193,0.006134969,327,0.9891486,5,35.40985,111.3156,24.53072,27.04043,0.91,198.2966,5,-1.555556,1.417323,1.729838,1.175418
7_lead_LI,120,240,365.9202,366.6667,370,0.08891123,0.6327403,8.349155,13.33333,9.429275,8.116671,0.006153846,326,0.9942063,5,36.73968,112.3683,29.06599,21.31035,1.36,199.4843,5,-1.556604,1.421958,1.708738,1.159636
7_lead_LI,130,250,367.6789,370,370,0.07387814,0.8378003,10.36037,10,8.595239,8.040496,0.006153846,326,0.9912169,5,23.42324,87.27024,19.64106,20.7215,0.95,151.056,5,-1.391509,1.334688,1.698118,1.185896
7_lead_LI,140,260,369.5975,370,370,0.08075538,0.1027532,3.296005,10,8.9864,6.025023,0,323,0.9906467,5,37.09307,113.8201,34.08571,15.43483,2.21,200.4337,5,-1.452381,1.35929,1.715755,1.142092
7_lead_LI,150,270,372.0249,370,370,0.07814382,0.1862011,3.274684,10,8.839899,6.115213,0,321,0.9906141,5,35.0059,100.7233,38.2228,16.0363,2.38,189.9883,5,-1.429664,1.551724,1.707873,1.127476
7_lead_LI,160,280,374.5246,373.3333,370,0.07341929,0.518583,3.332472,10,8.568506,6.360913,0,319,0.9900439,5,31.02039,90.35495,29.51775,20.99089,1.41,171.884,5,-1.316199,1.443966,1.717422,1.164739
7_lead_LI,170,290,375.8071,373.3333,370,0.073146,0.488559,2.595133,13.33333,8.552543,6.223436,0,318,0.9902638,5,34.01021,101.2911,23.39939,15.95958,1.47,174.6603,5,-1.452381,1.559829,1.749371,1.174789
