patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
17_lead_aVL,0,120,500.93445,500,500,0.16919783,1.2134649,5.357128,13.333333,13.007607,6.5071963,0,239,0.98749748,5,30.754252,203.85092,72.899161,10.840433,6.72,318.34476,5,-2.0422535,1.8004115,1.8436128,0.89929832
17_lead_aVL,10,130,500.44444,500,500,0.16437626,1.3455945,5.8201595,13.333333,12.820931,6.4648677,0,240,0.98749748,5,22.221883,200.41386,70.428923,11.170971,6.3,304.23564,5,-2.043379,1.9583333,1.8502955,0.9250842
17_lead_aVL,20,140,499.18056,496.66667,500,0.15371901,1.6852697,7.1424005,10,12.398347,6.4215757,0,240,0.98822212,5,14.903429,183.4962,68.291592,13.228552,5.16,279.91978,5,-2.0382883,2.0104167,1.7502469,0.95209856
17_lead_aVL,30,150,498.53389,496.66667,500,0.14515637,1.9042835,8.248472,10,12.048086,6.4406119,0,241,0.98858444,5,6.3618243,181.7622,58.616044,11.569434,5.07,258.3095,5,-1.8918919,1.34375,1.7143983,0.97531312
17_lead_aVL,40,160,497.48271,496.66667,500,0.136785,2.1874872,9.7155791,10,11.695512,6.3391786,0,241,0.99409991,5,2.8186415,140.45684,80.987328,13.748533,5.89,238.01134,5,-1.4041096,1.5142276,1.7833912,1.0461825
17_lead_aVL,50,170,494.40771,493.33333,500,0.047895782,0.13165622,2.8765874,10,6.9206778,6.0236203,0,242,0.99627536,5,0.92691145,44.975176,21.909329,5.8658938,3.74,73.67731,5,-1.5111111,1.453252,1.6807719,1.1082261
17_lead_aVL,60,180,496.8595,496.66667,496.66667,0.11208806,2.095292,10.305913,10,10.587165,7.3099085,0,242,0.99694203,5,8.2610294,81.324467,86.746907,13.338997,6.5,189.6714,5,-1.4364035,1.28125,1.6384162,1.037127
17_lead_aVL,70,190,496.639,496.66667,496.66667,0.11861034,1.8871418,9.6042328,10,10.890838,7.2616445,0,241,0.99694203,5,0.18720863,87.540639,96.186321,14.901232,6.45,198.8154,5,-1.4556962,1.592827,1.5880825,0.97732629
17_lead_aVL,80,200,494.22497,493.33333,496.66667,0.17996387,0.7107696,6.2720323,13.333333,13.415061,7.1613953,0,243,0.99694203,5,9.3307989,229.21373,79.745118,14.708954,5.42,332.9986,5,-1.563786,1.4102564,1.555048,0.88538302
17_lead_aVL,90,210,491.54372,493.33333,496.66667,0.22755684,0.52200655,4.9411906,15,15.084987,6.9388867,0,244,0.9966087,5,30.402542,316.47095,84.87537,12.811629,6.62,444.56049,5,-1.6041667,1.4692982,1.4023225,0.84944033
