patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
3_lead_LII,0,300,,,,,,,,,,,,,2,,,,,,,2,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,210,510,,,,,,,,,,,,,2,,,,,,,2,,,,
3_lead_LII,220,520,,,,,,,,,,,,,2,,,,,,,2,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
3_lead_LII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
