patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
15_lead_Vx,0,120,421.45907,416.66667,423.33333,0.4019508,1.021108,4.0567493,23.333333,20.048711,9.2689103,0.0035714286,281,0.969906,5,33.006867,752.21611,66.629705,12.756753,5.22,864.60944,5,-1.6753472,1.6094771,1.7196881,0.74426937
15_lead_Vx,10,130,421.77381,420,423.33333,0.40046638,0.98383803,4.0430544,23.333333,20.011656,9.3133426,0.0035842294,280,0.96406247,5,7.0572493,762.90134,64.795551,17.355109,3.73,852.10925,5,-1.7375887,1.3215488,1.7845652,0.75828202
15_lead_Vx,20,140,423.61111,420,423.33333,0.39543771,0.79508315,3.9103362,16.666667,19.885616,11.101006,0.0072727273,276,0.96256472,5,1.3437125,752.51634,36.092565,21.883222,1.65,811.83585,5,-1.4384921,1.4262821,1.8267625,0.7498048
15_lead_Vx,30,150,425.46667,423.33333,423.33333,0.38140146,0.7272087,3.5662827,20,19.529502,9.8302709,0.003649635,275,0.97413845,5,0.48316827,709.3082,64.736714,22.104324,2.93,796.63241,5,-1.6666667,1.5224359,1.8944343,0.68510599
15_lead_Vx,40,160,432.69373,426.66667,420,0.69045359,1.3439897,5.0369769,26.666667,26.276484,10.707484,0.0037037037,271,0.97970674,5,18.75662,1115.4119,221.37275,58.396288,3.79,1413.9375,5,-1.6255144,1.6089109,0.81493947,0.75539044
15_lead_Vx,50,170,437.87313,430,420,0.94855979,0.98334475,3.306999,36.666667,30.798698,11.171496,0.0037453184,268,0.97994812,5,96.221632,1797.5674,77.235492,48.498307,1.59,2019.5228,5,-1.2296748,1.9389439,0.80990913,0.75883612
15_lead_Vx,60,180,441.16541,433.33333,433.33333,0.97419224,0.69538108,2.8371126,40,31.212053,11.286251,0.0037735849,266,0.98021419,5,115.06094,1839.4997,96.688636,52.524839,1.84,2103.7741,5,-1.25,1.4666667,0.81047874,0.78601287
15_lead_Vx,70,190,442.41162,436.66667,433.33333,0.95035126,0.63046545,2.8724463,41.666667,30.827768,11.226064,0.0038022814,264,0.97959691,5,65.776863,1837.312,78.539807,51.820221,1.52,2033.4489,5,-1.3823529,1.3745704,0.75365136,0.73422005
15_lead_Vx,80,200,439.23845,433.33333,433.33333,0.88776373,0.92166381,3.4976835,33.333333,29.795364,10.619885,0.0037593985,267,0.97930955,5,87.239812,1683.5282,77.07973,47.908699,1.61,1895.7564,5,-1.4087302,1.2670068,0.70225635,0.69580593
15_lead_Vx,90,210,436.89055,430,433.33333,0.88817274,1.1243869,3.8020719,25,29.802227,10.536977,0.0037453184,268,0.97906477,5,78.101844,1711.6444,57.369765,38.840478,1.48,1885.9565,5,-1.40625,1.2458746,0.72416571,0.69787457
15_lead_Vx,100,220,436.25622,426.66667,426.66667,0.89758371,1.1644024,3.8221067,25,29.959701,10.473596,0.0037453184,268,0.97877741,5,37.54925,1751.6696,60.797798,38.870009,1.56,1888.8866,5,-1.3414634,1.2864078,0.68195862,0.68900245
15_lead_Vx,110,230,436.29353,426.66667,426.66667,0.90098384,1.1444152,3.8027099,25,30.016393,10.609789,0.0037453184,268,0.97849006,5,6.2602816,1733.0035,93.467731,45.438207,2.06,1878.1698,5,-1.2352941,1.1698718,0.67011729,0.69371371
15_lead_Vx,120,240,436.62977,426.66667,426.66667,0.85798217,1.2560374,3.9691145,23.333333,29.291333,10.653541,0.0037037037,271,0.98739563,5,84.17177,1598.995,102.19561,25.535333,4,1810.8977,5,-1.1398467,0.76860841,0.67353814,0.69239274
15_lead_Vx,130,250,437.17949,426.66667,420,0.82138638,1.3255778,4.126252,23.333333,28.659839,10.566085,0.0036764706,273,0.99323916,5,221.75568,1498.2951,61.801894,15.131993,4.08,1796.9846,5,-0.93632959,0.56105611,0.6963578,0.70852035
15_lead_Vx,140,260,436.86061,426.66667,420,0.8255908,1.3417852,4.0906309,23.333333,28.733096,9.326466,0,275,0.99555854,5,306.02784,1470.2751,80.260943,10.689017,7.51,1867.2529,5,-1.1329588,0.24166667,0.69452442,0.71627897
15_lead_Vx,150,270,439.89011,426.66667,420,0.97037187,1.0937692,3.2692545,40,31.150792,12.761961,0.011029412,273,0.99489187,5,201.10598,1709.0299,163.81939,16.562269,9.89,2090.5175,5,-1.3162879,0.44217687,0.65574606,0.67572564
15_lead_Vx,160,280,438.04136,426.66667,420,0.79350418,1.0575211,3.3899586,36.666667,28.169206,13.261406,0.010989011,274,0.99394125,5,19.676868,1336.9985,213.97792,42.767638,5,1613.421,5,-1.5517241,1.4705882,0.65588543,0.66910107
15_lead_Vx,170,290,434.31159,426.66667,423.33333,0.55035266,1.2051682,4.6026813,26.666667,23.459596,12.966156,0.010909091,276,0.99334866,5,17.468755,892.31171,169.41333,28.643734,5.91,1107.8375,5,-2.1875,2.1269841,0.69243986,0.74167586
15_lead_Vx,180,300,432.19013,426.66667,433.33333,0.48810059,1.549036,6.1038074,20,22.092999,13.233321,0.010869565,277,0.99304002,5,58.420165,758.98608,136.94277,24.030372,5.7,978.37939,5,-2.6861702,2.4271845,1.970589,0.70405178
15_lead_Vx,190,310,433.83875,426.66667,423.33333,0.54716714,1.2758194,4.7711409,26.666667,23.391604,14.169153,0.010869565,277,0.99304002,5,125.32187,810.87877,157.378,24.548511,6.41,1118.1272,5,-2.9166667,2.7508091,0.76722006,0.79454368
15_lead_Vx,200,320,435.91515,430,423.33333,0.5841858,0.99932069,3.9450192,30,24.169936,14.632564,0.010948905,275,0.9926854,5,164.8222,864.60523,154.25433,26.676753,5.78,1210.3585,5,-3.5597826,3.5576923,0.76551884,0.81722678
15_lead_Vx,210,330,443.62854,433.33333,423.33333,1.1789249,1.3676295,4.643586,40,34.335476,16.563881,0.022222222,271,0.9924895,5,423.6213,1525.6283,430.88534,70.983542,6.07,2451.1184,5,-4.1575092,3.9933993,0.85359307,0.7961973
15_lead_Vx,220,340,450.26515,441.66667,413.33333,1.5010279,1.0067841,3.2604333,46.666667,38.743101,17.906956,0.030418251,264,0.98939206,5,622.19362,2276.0134,241.55704,71.320891,3.39,3211.085,5,-4.4475655,5.1262626,1.0736085,0.79549494
15_lead_Vx,230,350,456.89655,450,430,1.5237931,0.67601121,2.6503637,57.5,39.035793,18.163549,0.030769231,261,0.98901275,5,632.80295,2233.3233,364.21152,74.024038,4.92,3304.3618,5,-4.4444444,4.9747475,1.0667927,0.75867697
15_lead_Vx,240,360,463.75,460,430,1.3257516,0.58745531,2.5971024,53.333333,36.410872,19.334235,0.031372549,256,0.98925413,5,432.02695,1950.3671,295.4148,68.030349,4.34,2745.8392,5,-4.3632959,4.8044218,1.2359824,0.77876156
15_lead_Vx,250,370,468.18898,463.33333,433.33333,1.1360133,0.59222898,2.8195475,43.333333,33.704797,19.516555,0.031620553,254,0.98737759,5,208.3075,1569.2585,362.66573,63.114642,5.75,2203.3464,5,-4.287037,4.1400709,1.3741473,0.83435447
15_lead_Vx,260,380,470.96179,463.33333,450,0.95714007,0.82273105,3.0819498,37.5,30.93768,19.345554,0.031746032,253,0.98737759,5,43.690516,1407.5474,219.78401,55.653204,3.95,1726.6751,5,-3.5925926,3.5531136,1.1179251,0.83183113
15_lead_Vx,270,390,469.40945,460,453.33333,0.92275044,0.9638121,3.3610443,36.666667,30.376808,16.979928,0.019762846,254,0.98742697,5,26.034074,1441.7811,194.45162,43.443931,4.48,1705.7107,5,-3.1845238,3.0925926,1.0884209,0.82992846
15_lead_Vx,280,400,467.66404,460,450,0.93663855,1.0567551,3.4935387,36.666667,30.604551,16.066944,0.019762846,254,0.98806894,5,8.3159504,1545.1062,156.86565,38.810074,4.04,1749.0979,5,-2.9563492,2.985348,1.0718664,0.84683942
15_lead_Vx,290,410,467.22876,460,436.66667,0.9465332,1.0687488,3.4680753,40,30.76578,15.883158,0.019685039,255,0.98899487,5,38.592403,1500.9573,196.7084,47.275816,4.16,1783.5339,5,-2.8294574,2.4084249,0.89452852,0.78171851
15_lead_Vx,300,420,467.45098,460,440,0.92554166,1.1276878,3.5196181,40,30.422716,15.644509,0.019685039,255,0.98930351,5,206.18066,1453.9007,120.63107,37.254844,3.24,1817.9672,5,-1.9981061,1.8007663,0.73143417,0.71427793
