patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,60,180,423.1837,423.3333,426.6667,0.04902123,-0.04164753,4.67628,10,7.001516,6.754881,0.004098361,245,,5,0.3962956,69.71123,6.130511,6.344466,0.97,82.5825,5,-0.9090909,0.4814815,1.200081,0.9281721
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,,,,,,,,,,,,,,,3,,,,,,,3,,,,
8_lead_LIII,190,310,418.8048,420,423.3333,0.09829907,-3.990509,39.61927,10,9.914589,11.82464,0.012,251,0.9682684,5,6.912018,49.51382,30.82027,33.78344,0.91,121.0296,5,-0.8912037,0.8238636,1.356778,1.01404
