patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
16_lead_LII,0,120,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,10,130,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,20,140,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,30,150,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,40,160,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,50,170,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,60,180,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,70,190,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,80,200,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,90,210,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,100,220,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,110,230,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,120,240,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,130,250,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,140,260,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,150,270,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,160,280,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,170,290,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,180,300,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,190,310,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,200,320,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,210,330,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,220,340,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,230,350,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,240,360,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,250,370,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,260,380,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,270,390,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,280,400,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,290,410,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,300,420,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,310,430,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,320,440,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,330,450,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,340,460,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,350,470,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,360,480,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,370,490,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,380,500,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,390,510,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,400,520,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,410,530,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,420,540,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,430,550,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,440,560,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,450,570,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,460,580,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,470,590,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,480,600,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,490,610,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,500,620,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,510,630,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,520,640,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,530,650,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,540,660,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,550,670,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,560,680,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,570,690,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,580,700,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,590,710,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,600,720,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,610,730,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,620,740,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,630,750,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,640,760,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,650,770,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,660,780,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,670,790,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,680,800,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,690,810,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,700,820,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,710,830,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,720,840,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,730,850,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,740,860,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,750,870,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,760,880,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,770,890,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,780,900,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,790,910,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,800,920,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,810,930,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,820,940,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,830,950,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,840,960,,,,,,,,,,,,,2,,,,,,,2,,,,
16_lead_LII,850,970,446.69154,450,453.33333,0.070328135,-0.80866672,2.9674553,10,8.3861871,5.5003499,0,268,0.91557223,5,29.315364,112.593,9.5740625,2.8979109,3.3,154.38034,5,-0.29471545,0.36858974,1.125679,0.8795209
16_lead_LII,860,980,448.43284,450,453.33333,0.04222893,-0.77123666,3.5715872,6.6666667,6.498379,5.4433105,0,268,0.95651484,5,10.949915,58.265641,8.1417689,3.4743802,2.34,80.831705,5,-0.34136546,0.35598706,1.104427,0.91902831
16_lead_LII,870,990,450.21223,450,453.33333,0.026061721,-0.18269349,2.8356192,6.6666667,5.1050682,5.3491307,0,267,0.98371417,5,4.3238534,26.716557,7.225969,2.7750135,2.6,41.041393,5,-0.42708333,0.3802589,1.1300444,0.97770509
16_lead_LII,880,1000,451.61006,450,453.33333,0.021808653,0.076283307,2.62669,6.6666667,4.6699735,5.3575838,0,265,0.99101335,5,2.7153236,19.906919,5.3825109,2.5558652,2.11,30.560619,5,-0.38065844,0.44554455,1.143251,1.0101096
16_lead_LII,890,1010,452.80503,453.33333,453.33333,0.022278762,0.11327122,2.3092808,6.6666667,4.7200384,5.2424388,0,265,0.99472934,5,3.1620152,22.94013,4.4387115,2.2014117,2.02,32.742268,5,-0.46413502,0.45833333,1.111627,1.0115479
