patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
16_lead_LIII,0,120,425.68209,426.66667,423.33333,0.03414619,0.26081815,2.29391,10,5.8434741,4.9960302,0,281,0.98995697,5,10.417599,51.857789,4.603135,1.8113082,2.54,68.689831,5,-0.47619048,0.46666667,1.1994096,1.0077703
16_lead_LIII,10,130,425.94563,426.66667,423.33333,0.031862593,0.24430037,2.4251649,6.6666667,5.644696,5.1124175,0,282,0.98995697,5,4.0361106,49.236074,4.0337198,1.6774322,2.4,58.983337,5,-0.5,0.38778878,1.2107817,1.013546
16_lead_LIII,20,140,425.48463,426.66667,423.33333,0.036715659,0.16759527,2.3233884,10,6.0593447,5.0423278,0,282,0.98938226,5,0.43534021,63.1351,3.9801495,1.9609304,2.03,69.51152,5,-0.49808429,0.38333333,1.21589,1.0052998
16_lead_LIII,30,150,424.95878,423.33333,423.33333,0.040768586,0.22214765,2.1697749,10,6.3850283,5.0490112,0,283,0.9890949,5,0.68771769,73.226177,3.4900965,1.7927682,1.95,79.196759,5,-0.50925926,0.39166667,1.1845154,0.9827874
16_lead_LIII,40,160,424.51119,423.33333,423.33333,0.045101037,0.23808221,2.0396549,10,6.7157305,4.8377945,0,283,0.98852019,5,4.9438779,81.900348,4.3818438,1.7125347,2.56,92.938604,5,-0.52434457,0.36666667,1.1118848,0.94460073
16_lead_LIII,50,170,424.40518,423.33333,416.66667,0.046246592,0.24068613,2.003221,10,6.8004847,4.7432088,0,283,0.98880755,5,15.641272,80.285512,3.6712778,1.756171,2.09,101.35423,5,-0.60077519,0.3956229,1.0505363,0.94072144
16_lead_LIII,60,180,424.05183,423.33333,416.66667,0.04885152,0.29841297,1.9416836,13.333333,6.9893863,4.612656,0,283,0.97734097,5,25.448528,81.909056,3.5139283,1.7498866,2.01,112.6214,5,-0.68273092,0.37037037,1.0597232,0.94276477
16_lead_LIII,70,190,423.62854,423.33333,416.66667,0.049706771,0.41760041,2.0053254,13.333333,7.0503029,4.4536941,0,271,0.95545383,5,26.709439,84.473821,3.4859681,2.0411273,1.71,116.71036,5,-0.67510549,0.36347518,1.0569859,0.95545723
16_lead_LIII,80,200,422.10199,420,416.66667,0.052785231,0.51103063,2.419494,10,7.2653445,4.3370291,0,268,0.95611369,5,28.650217,79.239115,14.564358,3.0790657,4.73,125.53275,5,-0.68181818,0.38043478,1.0527909,0.91459229
16_lead_LIII,90,210,420.17348,420,416.66667,0.041263324,0.4526534,2.7132923,6.6666667,6.4236535,4.3954597,0,269,0.95453216,5,20.08258,61.305964,11.148727,2.493388,4.47,95.030659,5,-0.76666667,0.46296296,1.0556848,0.92770679
16_lead_LIII,100,220,420.16109,420,416.66667,0.045289044,0.74074177,3.3910242,6.6666667,6.7297135,4.5301642,0,269,0.95250014,5,3.452096,71.839885,15.631136,2.9783376,5.25,93.901454,5,-0.82222222,0.48689139,1.0614229,0.90913388
16_lead_LIII,110,230,419.59108,416.66667,416.66667,0.045644763,0.87580959,3.7032854,6.6666667,6.7560908,4.5982908,0,269,0.9539985,5,0.88312917,69.071484,19.05009,3.2980165,5.78,92.302719,5,-0.68693694,0.76704545,1.0590131,0.9182881
16_lead_LIII,120,240,417.34317,416.66667,416.66667,0.055055047,0.35531955,4.1796723,6.6666667,7.4199088,4.3319086,0,271,0.95518898,5,2.2000018,96.769624,15.541926,3.61765,4.3,118.1292,5,-0.86622807,0.71161049,1.060113,0.90330516
16_lead_LIII,130,250,415.87946,416.66667,416.66667,0.061106404,0.51659803,4.004183,9.1666667,7.8170585,4.3366559,0,271,0.95490162,5,4.2355113,117.77187,9.0035891,3.0391769,2.96,134.05014,5,-0.9,0.63218391,1.0626311,0.91925209
16_lead_LIII,140,260,415.14706,416.66667,416.66667,0.064512939,0.64414093,3.8809602,10,8.0319947,4.4638772,0,272,0.95490162,5,6.9296825,122.83345,10.631978,2.8352762,3.75,143.23039,5,-0.88888889,0.66091954,1.0765418,0.922344
