patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
7_lead_aVF,0,120,346.4541,346.6667,343.3333,0.05731903,0.8198195,3.932727,10,7.570933,4.798929,0,345,0.9864721,5,27.25981,105.834,11.17132,7.105535,1.57,151.3707,5,-1.071429,0.9666667,1.360529,1.129481
7_lead_aVF,10,130,347.0058,346.6667,343.3333,0.06088238,0.7077073,3.718337,13.33333,7.802716,4.942166,0,344,0.9887581,5,32.70755,112.4555,10.93607,8.481484,1.29,164.5806,5,-1.072695,0.9302326,1.327377,1.122729
7_lead_aVF,20,140,348.9602,346.6667,343.3333,0.08588762,2.563132,22.16405,10,9.267557,7.617394,0.005847953,343,0.9887004,5,39.56799,121.1236,26.92647,17.6933,1.52,205.3113,5,-1.214539,0.9532828,1.374613,1.106395
7_lead_aVF,30,150,350.088,350,343.3333,0.08590727,2.329549,21.09456,13.33333,9.268617,7.633346,0.005882353,341,0.98891,5,38.15738,129.9418,19.18125,18.13077,1.06,205.4112,5,-1.307018,1.083333,1.336725,1.083552
7_lead_aVF,40,160,351.6275,351.6667,346.6667,0.07862841,2.44759,23.21027,10,8.867266,7.577849,0.005899705,340,0.9858794,5,29.4553,104.8292,26.68916,19.74536,1.35,180.7191,5,-1.284722,1.067708,1.313018,1.086222
7_lead_aVF,50,170,354.0299,353.3333,346.6667,0.08747083,2.174285,17.52893,10,9.352584,7.62782,0.005988024,335,0.9849207,5,32.82989,117.1725,32.73623,21.90761,1.49,204.6462,5,-1.281362,1.09375,1.345197,1.061372
7_lead_aVF,60,180,356.1361,353.3333,350,0.08870698,1.959605,15.41491,10,9.418438,7.765816,0.006024096,333,0.98336,5,33.09095,124.7264,24.8258,22.76259,1.09,205.4058,5,-1.323024,1.162634,1.356738,1.056008
7_lead_aVF,70,190,358.3887,356.6667,350,0.08884372,1.865462,13.71492,10,9.425695,7.920055,0.006060606,331,0.9809808,5,32.72595,110.0076,38.22647,23.6745,1.61,204.6345,5,-1.335034,1.090786,1.416411,1.104158
7_lead_aVF,80,200,360.2525,356.6667,350,0.09723425,1.4824,10.67982,13.33333,9.860743,8.079728,0.006079027,330,0.9809664,5,39.64768,140.5083,24.41467,23.98483,1.02,228.5555,5,-1.421053,1.135171,1.459345,1.090974
7_lead_aVF,90,210,361.2057,360,373.3333,0.1064349,1.169775,8.685533,16.66667,10.31673,8.026886,0.006097561,329,0.9755993,5,56.93672,156.9103,27.08717,23.21889,1.17,264.1531,5,-1.456229,1.31137,1.469082,1.08724
7_lead_aVF,100,220,362.8338,363.3333,373.3333,0.099034,1.058976,9.139868,16.66667,9.951583,8.30568,0.006134969,327,0.9717185,5,45.84737,124.5697,35.90647,26.26856,1.37,232.5921,5,-1.415858,1.287263,1.668864,1.14911
7_lead_aVF,110,230,364.5706,366.6667,370,0.08861843,1.03296,10.23255,13.33333,9.413736,8.44287,0.006153846,326,0.9711382,5,34.12312,109.1655,26.66921,27.18809,0.98,197.1459,5,-1.369637,1.300813,1.681014,1.154653
7_lead_aVF,120,240,366.0513,366.6667,373.3333,0.08823467,0.8435928,9.769701,13.33333,9.393331,8.304477,0.00617284,325,0.9698138,5,35.18321,110.2059,31.41348,20.65942,1.52,197.462,5,-1.485149,1.375,1.638878,1.129911
7_lead_aVF,130,250,367.8086,370,370,0.07309846,1.087466,12.33805,10,8.549764,8.175492,0.00619195,324,0.9633948,5,22.59805,86.20678,20.57338,19.92824,1.03,149.3064,5,-1.308333,1.28592,1.635306,1.176226
7_lead_aVF,140,260,369.6989,370,370,0.07869375,0.1599927,3.349073,10,8.87095,5.980292,0,321,0.9630608,5,34.94885,110.3978,36.55226,14.23385,2.57,196.1327,5,-1.366667,1.361607,1.678276,1.132868
7_lead_aVF,150,270,372.1421,370,373.3333,0.07537597,0.2533641,3.167094,10,8.681933,6.05126,0,319,0.9624415,5,32.5269,94.38981,41.51379,14.30128,2.9,182.7318,5,-1.526403,1.575758,1.681039,1.123497
7_lead_aVF,160,280,374.6477,373.3333,373.3333,0.0697507,0.6305284,2.987332,10,8.351688,6.168063,0,317,0.9640785,5,28.45756,89.02372,27.23186,17.4551,1.56,162.1682,5,-1.509901,1.545455,1.643573,1.146019
7_lead_aVF,170,290,375.7862,373.3333,370,0.07409083,0.4152317,2.56243,13.33333,8.607603,6.265534,0,318,0.9628717,5,33.83735,100.665,24.43306,17.24383,1.42,176.1792,5,-1.623711,1.721698,1.744649,1.179888
7_lead_aVF,180,300,377.4869,376.6667,373.3333,0.07970491,0.2438251,2.392342,13.33333,8.927761,6.244548,0,317,0.9613591,5,38.80861,104.5762,30.10465,17.262,1.74,190.7514,5,-1.633987,1.773927,1.713437,1.157966
7_lead_aVF,190,310,379.5026,380,376.6667,0.09808872,0.2226481,2.406443,16.66667,9.903975,6.210509,0,315,0.961779,5,54.42933,141.6997,34.10792,16.49984,2.07,246.7368,5,-1.743197,1.789216,1.698358,1.08278
7_lead_aVF,200,320,380.2229,380,376.6667,0.09419934,0.1156963,2.449413,13.33333,9.705635,6.220422,0,314,0.9499856,5,42.70145,143.4132,30.82428,15.0344,2.05,231.9734,5,-1.796875,1.930693,1.650564,1.05292
7_lead_aVF,210,330,380.7962,380,376.6667,0.08736549,0.07129132,2.617273,13.33333,9.346951,6.380993,0,314,0.9431729,5,23.29901,132.5411,31.67198,15.44438,2.05,202.9565,5,-1.701389,1.759259,1.619248,1.051295
7_lead_aVF,220,340,381.7998,383.3333,376.6667,0.07470623,0.1001295,2.785533,10,8.643276,6.405126,0,313,0.9346693,5,8.576776,102.6423,34.85295,16.43922,2.12,162.5112,5,-1.666667,1.700337,1.617589,1.084217
7_lead_aVF,230,350,383.4509,383.3333,383.3333,0.0686178,0.02514991,2.89419,13.33333,8.283586,6.365098,0,312,0.9359472,5,4.762845,86.70047,36.48637,16.05098,2.27,144.0007,5,-1.631944,1.625817,1.663026,1.104451
