patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
21_lead_LII,0,120,318.96889,320,313.33333,0.043616082,0.17884243,3.7358746,10,6.6042473,5.7503003,0,375,0.98100844,5,0.39333178,93.18927,5.0133188,3.047777,1.64,101.6437,5,-0.93457944,0.78244275,0.96734619,0.97615132
21_lead_LII,10,130,319.22872,320,323.33333,0.045122065,0.096827694,3.5012524,10,6.7172959,5.7760681,0,376,0.98144703,5,0.37113235,98.104135,4.8942597,3.106133,1.58,106.47566,5,-0.65420561,0.49382716,0.93473739,0.95141611
21_lead_LII,20,140,319.52128,320,323.33333,0.041251694,0.087704466,3.2065888,8.3333333,6.4227482,4.663491,0,376,0.98099658,5,0.91511752,100.90766,4.2184788,2.0557096,2.05,108.09697,5,-0.63043478,0.47794118,0.92063514,0.98929969
21_lead_LII,30,150,319.30851,320,320,0.040172419,0.1659049,3.3716144,8.3333333,6.3381716,4.6793478,0,376,0.98099658,5,2.2152656,93.395263,6.8613168,2.5163645,2.73,104.98821,5,-0.65315315,0.45343137,0.99503273,0.99233144
21_lead_LII,40,160,318.72679,320,320,0.029402995,-0.4880046,2.3707718,7.5,5.4224528,4.2457043,0,377,0.99331285,5,12.415974,60.854693,6.5364488,1.4016321,4.66,81.208748,5,-0.52469136,0.45620438,0.93977452,0.99724753
21_lead_LII,50,170,318.84752,320,320,0.025986761,-0.58435713,2.5618512,6.6666667,5.0977212,4.1455018,0,376,0.9920083,5,12.563657,54.27547,3.363259,1.4890752,2.26,71.691461,5,-0.5529595,0.44964029,0.90812225,0.96963861
21_lead_LII,60,180,319.52128,320,320,0.02157762,-0.4530074,4.3204919,6.6666667,4.6451717,5.1294357,0,376,0.99221043,5,3.1840437,30.779981,6.6242176,2.1145044,3.13,42.702747,5,-0.55045872,0.40740741,0.98690939,1.020882
21_lead_LII,70,190,319.55674,320,320,0.021017809,-0.4435234,4.5303948,6.6666667,4.5845184,5.2493386,0,376,0.99155785,5,0.3418721,31.555626,5.3031752,1.5536637,3.41,38.754337,5,-0.65420561,0.47619048,0.99638008,1.0310114
21_lead_LII,80,200,319.80444,320,320,0.021649119,-0.59230245,4.7609714,6.6666667,4.6528613,5.5129082,0,375,0.99155785,5,0.76698145,31.152098,5.1727702,1.5609209,3.31,38.65277,5,-0.67610063,0.56186869,1.015183,1.0456057
21_lead_LII,90,210,320.41778,320,320,0.022136344,-0.69684634,5.0277611,3.3333333,4.7049276,5.6931853,0,375,0.99177122,5,0.93835978,29.937444,5.0753637,2.1818863,2.33,38.133054,5,-0.62691131,0.50125313,1.0104913,1.0371798
21_lead_LII,100,220,321.05169,320,320,0.027845399,-0.33598738,6.1500266,3.3333333,5.276874,6.8691329,0,374,0.9872035,5,0.40548668,35.224313,5.652568,2.0681068,2.73,43.350475,5,-0.63455657,0.47979798,0.99359067,0.99940733
21_lead_LII,110,230,321.34048,320,320,0.030157655,-0.26027595,5.7985325,3.3333333,5.4915986,6.9689532,0,373,0.9865028,5,0.15693854,40.548151,4.9570277,2.2830514,2.17,47.945168,5,-0.71428571,0.62179487,0.99976418,1.0244528
21_lead_LII,120,240,321.1975,320,320,0.032014952,-0.2512337,5.5139896,3.3333333,5.6581757,7.4835543,0,373,0.98359792,5,0.46739869,39.84616,4.7927858,2.536318,1.89,47.642662,5,-0.86283186,0.71882952,1.0416756,1.0324351
21_lead_LII,130,250,320.78431,320,320,0.033699557,-0.15320136,5.5168865,6.6666667,5.8051319,7.8922593,0,374,0.98314747,5,0.56243379,38.633274,4.6855395,2.7032912,1.73,46.584539,5,-0.76923077,0.64814815,1.106357,1.0594971
21_lead_LII,140,260,320.50802,320,320,0.033551172,-0.035453142,5.5473111,6.6666667,5.7923373,7.9092258,0,374,0.98069304,5,0.54695484,38.965704,3.9168515,2.5335187,1.55,45.963029,5,-0.79301075,0.70987654,1.070822,1.0521871
21_lead_LII,150,270,320.71301,320,320,0.034164066,-0.11035326,5.3892776,6.6666667,5.8450035,7.9729958,0,374,0.98069304,5,0.82366733,39.226609,4.3121217,2.4981343,1.73,46.860533,5,-0.80026455,0.76441103,1.1759507,1.0922333
21_lead_LII,160,280,320.6328,320,320,0.033944635,-0.074677245,5.4502248,6.6666667,5.8262024,7.96552,0,374,0.98069304,5,1.7621669,39.023411,3.3397777,2.482096,1.35,46.607452,5,-0.85958005,0.82716049,1.2092985,1.1022142
21_lead_LII,170,290,320.64171,320,320,0.037299346,-0.15443663,5.4701506,6.6666667,6.107319,8.6847272,0,374,0.98129881,5,1.0296649,39.562184,3.0738019,2.6446696,1.16,46.310321,5,-0.84688347,0.75308642,1.311877,1.1132371
21_lead_LII,180,300,320.86453,320,320,0.033298846,-0.19212243,5.9319794,3.3333333,5.7705152,8.1740815,0,374,0.98061158,5,0.17033997,33.427445,5.4004636,2.7988859,1.93,41.797134,5,-0.8203125,0.75814536,1.2466368,1.1040271
21_lead_LII,190,310,321.62645,320,320,0.026618749,-0.14944669,7.9761332,3.3333333,5.1593361,8.1117494,0,373,0.98081371,5,0.85125285,16.069938,2.3372451,2.8004042,0.83,22.05884,5,-0.91666667,0.80078125,1.2558591,1.1452256
21_lead_LII,200,320,321.83199,320,320,0.024681375,-0.084048751,8.6367071,3.3333333,4.9680353,7.7886509,0,373,0.98081371,5,1.1627035,15.266568,1.6933364,2.5790729,0.66,20.701681,5,-0.97916667,0.84635417,1.2608971,1.1529676
21_lead_LII,210,330,321.34048,320,320,0.025079997,0.024388232,8.4381135,3.3333333,5.0079933,7.5372433,0,373,0.98062344,5,1.8924625,16.2612,3.3241021,2.7126215,1.23,24.190386,5,-1.0087719,0.80666667,1.2417338,1.1346408
21_lead_LII,220,340,320.10695,320,320,0.026381143,-0.44119416,5.8355442,6.6666667,5.1362577,6.6375593,0,374,0.98457354,5,4.2162256,29.186714,5.9747586,2.4758046,2.41,41.853502,5,-0.91235632,0.75268817,1.227584,1.1142847
21_lead_LII,230,350,318.8771,320,320,0.031330305,-0.830796,5.4634736,6.6666667,5.597348,7.0543315,0,377,0.98111137,5,6.4141405,42.1311,3.4164047,2.0973905,1.63,54.059036,5,-0.99137931,0.81317204,1.2106305,1.0874105
21_lead_LII,240,360,317.82801,320,320,0.037669898,-0.82716124,4.4850536,10,6.1375808,6.9153613,0,376,0.98210447,5,12.095076,56.355029,5.8251887,2.1365225,2.73,76.411816,5,-1.0362319,0.92213115,1.2041197,1.0860164
21_lead_LII,250,370,317.33156,320,320,0.047586367,-0.34195785,4.1729705,10,6.8982873,6.8030494,0,376,0.97983839,5,15.782276,70.864954,13.584215,9.7647833,1.39,109.99623,5,-1.1041667,1.0055096,1.2456659,1.0825753
21_lead_LII,260,380,317.36702,320,320,0.04878227,-0.30891019,4.034405,10,6.9844305,6.8615947,0,376,0.98231622,5,12.12658,72.659289,19.158126,8.2823486,2.31,112.22634,5,-1.177686,1.2361111,1.3082623,1.1196411
21_lead_LII,270,390,316.45447,316.66667,320,0.048240903,-0.049493647,3.974535,10,6.9455671,6.7874693,0,377,0.9821144,5,11.847727,68.237127,22.570005,8.1514442,2.77,110.8063,5,-1.215847,1.2052342,1.3440851,1.1486179
