patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
12_lead_Vx,0,120,338.42843,340,343.33333,0.024999296,0.18094586,2.9494145,10,4.9999296,5.0433197,0,333,,5,0.1051374,29.620226,13.173503,5.8099911,2.27,48.708858,5,-1.1403509,0.90277778,1.4842797,1.2333013
12_lead_Vx,10,130,338.49329,340,343.33333,0.025466052,0.15292362,2.9119608,10,5.04639,5.0566153,0,323,,5,0.19349104,30.011747,13.707948,5.8874329,2.33,49.800619,5,-1.1021505,0.91168091,1.4918767,1.2287868
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,,,,,,,,,,,,,,,3,,,,,,,3,,,,
12_lead_Vx,190,310,342.59259,343.33333,340,0.03334906,-0.26270351,3.080244,6.6666667,5.7748645,4.7700113,0,315,,5,3.3489817,45.239393,17.915044,8.7067695,2.06,75.210189,5,-1.4652015,1.0988201,1.4103357,1.1719728
12_lead_Vx,200,320,342.72287,343.33333,340,0.032441277,-0.26491362,3.1155974,6.6666667,5.6957244,4.7277688,0,344,0.99428571,5,3.2993854,41.127466,19.080037,9.0782819,2.1,72.585171,5,-1.4983165,1.0742188,1.428873,1.2035843
12_lead_Vx,210,330,343.22827,343.33333,343.33333,0.029522774,-0.36779617,3.5356613,6.6666667,5.4334864,4.777956,0,349,0.99380952,5,1.4038034,37.572656,14.623693,9.2501848,1.58,62.850338,5,-1.4320388,1.1132316,1.3978036,1.1938579
12_lead_Vx,220,340,343.08571,343.33333,343.33333,0.029546914,-0.30109516,3.4703112,6.6666667,5.4357073,4.6597028,0,350,0.99404762,5,0.14906661,41.022848,13.570185,8.6331173,1.57,63.375217,5,-1.2777778,0.99236641,1.3866361,1.2011483
12_lead_Vx,230,350,342.86667,343.33333,343.33333,0.030249602,-0.27402518,3.3516048,6.6666667,5.4999638,4.6869528,0,350,0.99309524,5,0.14840549,41.697838,14.906753,8.6177226,1.73,65.370719,5,-1.2037037,0.82716049,1.4041571,1.2107751
12_lead_Vx,240,360,342.2982,343.33333,343.33333,0.033814317,-0.23614447,3.0316074,6.6666667,5.8150079,4.8007936,0,351,0.99357143,5,1.322707,47.636033,18.245451,8.1463058,2.24,75.350497,5,-1.0856269,0.91911765,1.4331945,1.2185628
12_lead_Vx,250,370,342.08927,343.33333,343.33333,0.0314955,-0.27574475,2.9564119,6.6666667,5.6120852,4.8304589,0,351,0.99333333,5,3.6083908,44.293234,14.044776,8.07829,1.74,70.024691,5,-1.1830357,0.91911765,1.4225411,1.2267552
12_lead_Vx,260,380,342.79048,343.33333,343.33333,0.026988766,-0.19200978,3.1583844,6.6666667,5.1950713,4.9704635,0,350,0.99333333,5,7.1646163,33.49224,8.0223154,8.087824,0.99,56.766996,5,-1.1651917,0.95771144,1.4411718,1.24002
12_lead_Vx,270,390,342.85714,343.33333,343.33333,0.028744258,0.038590183,3.7317587,6.6666667,5.3613672,5.1156632,0,350,0.99333333,5,1.8116015,36.699295,9.6451211,8.934369,1.08,57.090387,5,-1.173913,0.9691358,1.4406398,1.2314787
12_lead_Vx,280,400,342.75238,343.33333,343.33333,0.028474007,0.084270163,3.8162297,6.6666667,5.3361041,5.2051208,0,350,0.99333333,5,0.22653283,36.470171,8.3184389,9.7242796,0.86,54.739422,5,-1.1781609,1.0024155,1.3962089,1.2031968
12_lead_Vx,290,410,342.47863,343.33333,343.33333,0.027711844,0.13467625,3.8731344,6.6666667,5.264204,5.3214153,0,351,0.99380952,5,0.10496868,31.611389,10.1355,9.3078695,1.09,51.159727,5,-1.1511299,0.98108747,1.4437242,1.212119
12_lead_Vx,300,420,342.5619,343.33333,343.33333,0.029298131,0.20791931,3.8260004,6.6666667,5.4127748,5.4676264,0,350,0.99201876,5,1.9039302,31.948803,11.628504,10.126055,1.15,55.607292,5,-1.0551075,1.0386473,1.4552087,1.2128838
12_lead_Vx,310,430,342.47592,343.33333,343.33333,0.029761898,0.21453584,3.7971993,6.6666667,5.4554466,5.5080091,0,346,0.99216469,5,1.1661713,32.640185,11.857951,10.023977,1.18,55.688284,5,-1.1294766,1.040146,1.4416896,1.2162989
12_lead_Vx,320,440,341.53698,340,340,0.035395786,0.11570236,3.5082883,10,5.9494358,5.543661,0,347,0.99264088,5,0.056993532,48.696152,13.303849,9.2356307,1.44,71.292625,5,-1.2121212,1.0644769,1.4931803,1.226726
12_lead_Vx,330,450,340.88123,340,340,0.037389631,0.2381949,3.3460446,6.6666667,6.1147061,5.4921129,0,348,0.99240279,5,0.2826152,59.062171,9.3486629,9.0941634,1.03,77.787612,5,-1.2641243,1.0238095,1.5008777,1.2295112
12_lead_Vx,340,460,340.76849,340,340,0.038136037,0.25598582,3.2822085,6.6666667,6.1754382,5.4678367,0,347,0.9919266,5,1.1389578,59.505269,9.4806411,10.110133,0.94,80.235001,5,-1.2715517,1.0756501,1.5412977,1.229943
12_lead_Vx,350,470,340.47893,340,336.66667,0.03953942,0.28491542,3.2427141,6.6666667,6.2880379,5.5037611,0,348,0.99335517,5,3.5370703,62.01935,9.2383573,9.5799398,0.96,84.374717,5,-1.3596491,1.1643026,1.557464,1.2354528
12_lead_Vx,360,480,340.46935,340,336.66667,0.038171648,0.36189137,3.3429421,6.6666667,6.1783208,5.3861458,0,348,0.99264088,5,8.8060453,57.679117,8.6260819,8.4195568,1.02,83.530801,5,-1.4316239,1.1547619,1.5016415,1.2188248
12_lead_Vx,370,490,340.34582,340,336.66667,0.038030351,0.43195013,3.3518505,6.6666667,6.1668753,5.306895,0,347,0.99216469,5,14.437678,57.159281,7.5759107,8.2067363,0.92,87.379606,5,-1.3505747,1.1009732,1.4991154,1.226961
12_lead_Vx,380,500,339.62644,340,336.66667,0.037484128,0.60132343,3.5312343,6.6666667,6.1224283,5.1707941,0,348,0.99264088,5,14.783291,55.299195,9.6971765,8.1303277,1.19,87.90999,5,-1.2898551,1.0644769,1.4908276,1.2319405
12_lead_Vx,390,510,338.64762,336.66667,336.66667,0.03032119,0.51339669,3.4129547,6.6666667,5.506468,5.1342995,0,350,0.99359327,5,8.7771792,42.824607,7.5108484,6.3775602,1.18,65.490194,5,-1.2574405,0.97721823,1.4734528,1.2592897
12_lead_Vx,400,520,337.73029,336.66667,336.66667,0.026548003,0.63841798,3.8916166,6.6666667,5.1524755,5.1485859,0,351,0.99406946,5,5.9949585,36.333439,5.2960575,5.7116243,0.93,53.336079,5,-1.25,0.9702381,1.4623085,1.2684542
12_lead_Vx,410,530,336.70465,336.66667,336.66667,0.027808077,0.59695123,4.2038157,6.6666667,5.2733364,5.145502,0,351,0.99430755,5,6.5656393,35.572285,10.543218,5.5109124,1.91,58.192055,5,-1.17737,0.92995169,1.4403984,1.2452989
12_lead_Vx,420,540,335.87347,336.66667,336.66667,0.017677125,-0.18354161,2.7705063,6.6666667,4.2044174,5.0627377,0,353,0.99586022,5,1.0158404,13.531696,7.5456944,4.8381711,1.56,26.931402,5,-1.1111111,0.96522782,1.4024534,1.2864173
12_lead_Vx,430,550,335.67694,336.66667,336.66667,0.017432166,0.032716826,3.5647477,6.6666667,4.1751846,5.1838846,0,357,0.99619048,5,0.032717508,11.646061,7.4756112,4.9932998,1.5,24.14769,5,-1.078869,0.96522782,1.3871714,1.2684149
12_lead_Vx,440,560,335.56489,336.66667,336.66667,0.018445605,-0.046130099,3.5814281,6.6666667,4.2948347,5.1202762,0,357,0.99528958,5,1.1240255,12.135522,9.0656368,5.6722509,1.6,27.997435,5,-1.1383929,0.98148148,1.3505764,1.2452755
