patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SampEn,ApEn
16_lead_aVL,0,120,425.67023,426.66667,423.33333,0.033924194,0.30190031,2.490608,10,5.8244479,4.8876261,0,281,0.99119154,5,10.450406,51.894622,4.4031687,1.6012129,2.75,68.349409,5,-0.56910569,0.48076923,1.249533,1.0464436
16_lead_aVL,10,130,425.95745,426.66667,423.33333,0.031207356,0.32452563,2.609398,6.6666667,5.5863545,4.9273087,0,282,0.9914789,5,4.0548429,49.096304,4.0370911,1.458704,2.77,58.646942,5,-0.55220884,0.40453074,1.2153147,1.0406752
16_lead_aVL,20,140,425.47281,426.66667,423.33333,0.036489768,0.19258832,2.5261523,10,6.0406761,4.858618,0,282,0.99176625,5,0.40894503,63.55091,3.9548923,1.7498627,2.26,69.66461,5,-0.54263566,0.36163522,1.2405653,1.0317072
16_lead_aVL,30,150,424.97055,423.33333,423.33333,0.040296608,0.25741815,2.3157082,10,6.3479609,4.8743066,0,283,0.99176625,5,0.67645003,73.036315,3.54392,1.6093148,2.2,78.866,5,-0.59925094,0.41666667,1.268802,1.0458328
16_lead_aVL,40,160,424.49941,423.33333,426.66667,0.04540455,0.25007119,2.1232017,10,6.7382899,4.8296432,0,283,0.99090418,5,4.9242991,82.042629,4.4418606,1.7628761,2.52,93.171665,5,-0.57765152,0.3894081,1.2351375,1.0285063
16_lead_aVL,50,170,424.3934,423.33333,416.66667,0.046626402,0.25120342,2.0721498,12.5,6.8283528,4.7804435,0,283,0.99090418,5,15.598977,80.53659,3.8425329,1.4455515,2.66,101.42365,5,-0.62248996,0.37808642,1.0542706,0.99371386
16_lead_aVL,60,180,424.0636,423.33333,416.66667,0.048794995,0.31539783,2.0081146,13.333333,6.9853414,4.5912515,0,283,0.98948656,5,25.38957,81.92285,3.5284978,1.3303487,2.65,112.17127,5,-0.65843621,0.35947712,1.0901606,0.98010613
16_lead_aVL,70,190,423.53357,423.33333,416.66667,0.048620126,0.45816304,2.1589893,13.333333,6.9728134,4.612656,0,283,0.97508264,5,24.905724,81.84925,3.3646153,1.3639117,2.47,111.4835,5,-0.74786325,0.38778878,1.0806178,0.97362054
16_lead_aVL,80,200,422.29091,420,416.66667,0.050328688,0.54873137,2.5613778,10,7.0942715,4.5297968,0,275,0.97027416,5,24.861681,73.768578,14.058883,3.0715444,4.58,115.76069,5,-0.74675325,0.43814433,1.0676904,0.93248706
16_lead_aVL,90,210,420.36101,420,416.66667,0.049305592,-0.62760483,9.5630469,7.5,7.0217941,6.8542451,0.0036231884,277,0.96836271,5,17.834315,56.201528,12.611196,3.8535525,3.27,90.500592,5,-0.92105263,0.47743056,1.0652649,0.95581899
16_lead_aVL,100,220,420.34898,420,416.66667,0.052977613,-0.32654597,8.9587415,6.6666667,7.2785722,6.886473,0.0036231884,277,0.96552746,5,2.8502411,65.706225,17.539388,4.2928336,4.09,90.388687,5,-1.0790598,0.60526316,1.0761301,0.94724072
16_lead_aVL,110,230,419.78339,420,416.66667,0.053737131,-0.19169403,8.7463873,6.6666667,7.3305614,6.9330825,0.0036231884,277,0.96731318,5,0.65660913,63.459904,20.819208,5.0170377,4.15,89.952758,5,-1.1599099,0.86805556,1.0907366,0.96384984
16_lead_aVL,120,240,417.61051,416.66667,416.66667,0.06445367,-0.32220533,6.7117096,6.6666667,8.0283043,6.8616568,0.0035971223,279,0.96879101,5,2.0674833,96.101538,15.838859,4.5722984,3.46,118.58018,5,-1.2725225,0.83333333,1.090177,0.9438034
16_lead_aVL,130,250,416.17682,416.66667,416.66667,0.071022179,-0.056352697,5.6651124,6.6666667,8.4274657,6.852914,0.0035971223,279,0.96850365,5,4.3330939,118.40123,9.1474326,3.9454883,2.32,135.82724,5,-1.2609649,0.71052632,1.0617602,0.90887889
16_lead_aVL,140,260,415.4881,416.66667,416.66667,0.074711128,0.097875427,5.1971409,10,8.6435599,6.9388867,0.0035842294,280,0.96792894,5,7.7018213,124.21705,10.190297,3.4777708,2.93,145.58693,5,-1.2888889,0.79787234,1.0231321,0.92599946
16_lead_aVL,150,270,415.2619,416.66667,416.66667,0.074084884,0.16618924,5.2936678,10,8.6072576,6.9388867,0.0035842294,280,0.96792894,5,5.5484392,125.66488,8.8459475,3.4012896,2.6,143.46055,5,-1.2093496,0.82465278,0.82679962,0.87936379
